"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"b3197",1145.08698147454,0.543631401680558,0.201104836516028,2.70322390599109,0.00686704708561088,0.0182735466454177
"b3198",1063.590644032,0.718834502738345,0.255993343126872,2.80802029442651,0.00498470853736098,0.0146449431390557
"b3199",491.233218560331,0.415305748843964,0.268237253397195,1.54827766681981,0.121555459055986,0.174357645341746
"b3200",902.586823842001,0.909214202788633,0.320564539157611,2.83629064268272,0.00456408905802076,0.0137990862796755
"b3201",961.697149009357,0.674239253224553,0.297732485060403,2.26458074632926,0.0235384195392366,0.0457775011385792
"b3202",2389.26802263975,0.823980848737918,0.298766975502268,2.75793818025802,0.00581671970809666,0.0162707848527664
"b3203",1115.29970998918,0.690832814504533,0.376211709620464,1.83628737978802,0.0663151652622052,0.104704277597326
"b3204",1079.3538789776,0.794731578677118,0.288217828307694,2.75739909409311,0.00582631925586523,0.0162741068085384
"b3205",1055.53503688212,0.851571143749627,0.283912580849722,2.99941320388466,0.00270500182656357,0.00962556159151961
"b3206",298.349372147591,0.618636892955271,0.307969056059582,2.00876315585285,0.0445622573539701,0.0756546806451511
"b3207",593.506411967133,0.863942968573735,0.315446297005952,2.73879572140748,0.0061664675272707,0.0169134455927563
"b3208",335.24439410915,0.0317695025500791,0.219116296266547,0.144989227599177,0.884719377046042,0.910606216976715
"b3209",841.247443860411,0.153416417200447,0.280026542221515,0.547863841703572,0.583785398222342,0.659252225860091
"b4450",47.2043340565712,0.323487780849393,0.309059663299933,1.0466839230827,0.295245381016015,0.370549959971644
"b3210",2637.6179136159,0.372859341607548,0.220706704396664,1.68938837914696,0.0911450265129548,0.137200299443759
"b3211",316.263859761569,-0.78890294540073,0.300270087446553,-2.62731113881316,0.00860626012472987,0.0215561027683451
"b3212",16728.2128286035,1.67416624049802,0.271417175767369,6.1682398535196,6.90543430602337e-10,4.68158275809575e-08
"b3213",6697.70392035172,1.59996324758514,0.295565750984834,5.413222750789,6.19004071372053e-08,2.14537752541387e-06
"b3214",0,NA,NA,NA,NA,NA
"b3215",0,NA,NA,NA,NA,NA
"b3216",0,NA,NA,NA,NA,NA
"b4569",0,NA,NA,NA,NA,NA
"b3218",0,NA,NA,NA,NA,NA
"b3219",0,NA,NA,NA,NA,NA
"b3220",98.6055828545235,0.0889881143966478,0.250254755633846,0.355590103258012,0.722147556312844,0.779370894319406
"b3221",93.4182952606612,-0.655032533129279,0.31696598328566,-2.06657044500243,0.0387746481220323,0.0676612054622282
"b3222",208.01099860857,-0.217486555483213,0.264691952203637,-0.821659116087869,0.411270933877598,0.492623768227087
"b3223",151.644518060444,-0.863142555386364,0.27714023189632,-3.11446140273589,0.00184281065204506,0.00753925317626494
"b3224",485.893241743107,-0.815932621405265,0.299863147476411,-2.72101666467518,0.00650814805480949,0.0175485358365926
"b3225",346.280661430925,-0.575649027059077,0.252538797469185,-2.27944788217865,0.0226404547442298,0.0443548982420274
"b3226",499.005712526882,0.0431663879609209,0.21723315451978,0.198709943960191,0.842489644989593,0.878125515058835
"b3227",486.680474939784,-0.89686868057093,0.332993887191097,-2.69334878227431,0.00707382259061617,0.0186722635936822
"b3228",1347.70679632652,1.2221389376667,0.30960106342419,3.94746362996895,7.89835120290363e-05,0.000725661016766771
"b3229",1892.3060127557,1.21022712409291,0.334602735600897,3.61690744075813,0.000298143856086769,0.00204997944919015
"b3230",6512.96679228693,1.83521022317218,0.332566485707796,5.51832581466028,3.42244466325666e-08,1.2798141753915e-06
"b3231",14616.9535498952,1.4762576281435,0.332381294343625,4.44145820858771,8.93513018409948e-06,0.000119405830642057
"b3232",1016.03609776533,0.70080533924295,0.18583145917213,3.77118784066488,0.000162472311158311,0.00127822268795223
"b3233",1521.41004465832,0.684798326335833,0.300951025741657,2.2754477232574,0.0228790852993124,0.0447606886787373
"b3234",925.382130136861,-0.0226207352500216,0.197853197179835,-0.114330905805181,0.908975483833978,0.929693495101787
"b3235",740.092225831139,-0.0120462036243205,0.195242223683096,-0.0616987626809302,0.950802725331523,0.962315293943087
"b3236",3248.07325661553,0.918667022223314,0.328497455403062,2.79657271955462,0.00516477866875617,0.0150495225324043
"b3237",701.34832503515,0.87532997251558,0.216723341368797,4.03892800372635,5.3696042143674e-05,0.00053482763471608
"b3238",136.704217820972,-0.603294549001846,0.262877321620213,-2.29496612824382,0.0217350655164517,0.0429960948012221
"b3239",141.569059728089,-0.675023705312935,0.297347443632942,-2.27015136590921,0.0231984006586361,0.0452400649623813
"b3240",570.832248298607,-0.714965298155196,0.287963444225048,-2.4828335418729,0.0130341979496198,0.0291372762764706
"b3241",229.398485004633,-0.683452440003795,0.288102932786389,-2.37225089447643,0.0176800805718579,0.0366586495514738
"b3242",82.2512509235679,-0.770966858325074,0.361024260688417,-2.13549875250754,0.0327202919800702,0.0592025768632748
"b3243",470.416034259138,-0.252885681225439,0.210930888525772,-1.19890302929503,0.230565653715549,0.300305952272956
"b3244",3209.28221201792,0.536200154413788,0.276520279880778,1.93909884166533,0.0524893037311319,0.0860622699253135
"b4472",2279.10860930184,0.12326641313423,0.181754412856172,0.678203137944026,0.497642903231284,0.579790023633496
"b3247",2093.87176829501,0.74996191184163,0.24523984742184,3.05807526682893,0.00222763616956785,0.00853993973998898
"b3248",1396.13962615237,0.785980285608142,0.275426921077925,2.8536799617557,0.00432160431574006,0.0132064510379927
"b3249",539.213638710715,0.789851682903414,0.230239060553477,3.43057203675463,0.00060231002427655,0.00336520004389375
"b3250",1765.88745525708,1.07541581501758,0.246357714118731,4.36526137963469,1.26970840697791e-05,0.000157806616295826
"b3251",3693.1740095405,1.04995787119897,0.332871433557687,3.15424444800552,0.00160914239218338,0.00687352105999774
"b3252",1390.81524079027,-0.051681801896911,0.209355274638416,-0.246861713831535,0.805015247360683,0.84840049431362
"b3253",895.711473817366,0.247490739648581,0.22323739099764,1.10864375605965,0.267583894087245,0.340713900983849
"b4697",23.2390727100354,-0.0270954211921757,0.409797795166501,-0.0661190018876672,0.947283082635117,0.959892508027931
"b4646",110.815535802631,-0.684909943398608,0.290575038615673,-2.35708458187456,0.0184190509733923,0.03778546022952
"b3255",3077.6846960831,1.0181754467949,0.329488886893597,3.09016627660558,0.00200044470033553,0.00790343247192409
"b3256",7507.34341400374,0.959503455174598,0.336696927507919,2.84975411648813,0.00437530389431723,0.0133418601584223
"b3257",93.6265141289949,-0.256493155867522,0.297325765707137,-0.862667099359851,0.388320526559894,0.468423996809516
"b3258",659.828669136959,-0.0553600914434091,0.200516499634229,-0.276087461851737,0.782480890551979,0.83019313997588
"b3259",798.307279837861,0.484974850701979,0.242319452362024,2.00138637643267,0.0453507676909748,0.0766879502842625
"b3260",3831.02156187296,1.32367979622931,0.27698596786679,4.77886950889117,1.76283552028465e-06,3.26737731433629e-05
"b3261",2547.3293963513,0.491983481022543,0.341148995370595,1.44213668426048,0.149263817998838,0.206863347246114
"b3262",261.878357739701,-0.690123520873214,0.306136365244305,-2.25430102144996,0.0241772371241395,0.0467002998913488
"b3263",39.7866656249773,-1.07068759394786,0.438930330916594,-2.43931102166488,0.0147152970603066,0.0319405862362968
"b3264",180.7236168463,-1.07882833192683,0.324779356533932,-3.32172692082452,0.000894622037893061,0.00446367711977465
"b3265",288.028934018485,-0.916455117567947,0.34903937877836,-2.62564963522324,0.00864837866215088,0.0216361726741486
"b3266",1045.86779568474,-0.713589988574213,0.320377678503355,-2.22733990678673,0.0259245653411674,0.0491402499108034
"b3267",161.148285732596,-1.25715847369223,0.381646099884871,-3.29404250186617,0.000987575644939542,0.00479841926648409
"b3268",3875.17021060188,0.869082195674524,0.354121871381238,2.45418954860005,0.0141202529904333,0.0309586580477053
"b3269",650.252765683848,0.176961613168641,0.226610761908256,0.780905600768795,0.434858017740874,0.518110600790762
"b3270",849.944891065167,0.370130413414711,0.274065583073274,1.3505176726833,0.176849988757299,0.239336984784878
"b3271",1333.7962517488,0.712870177145941,0.349266704680558,2.04104819495445,0.041246036890933,0.0709571651598255
"b3272",2.2646684250759,1.7503291796185,1.19030283806577,1.47049063788067,0.141428919435631,0.197546357652063
"b3273",0,NA,NA,NA,NA,NA
"b3274",0,NA,NA,NA,NA,NA
"b3275",3.65479908986747,3.00377962813577,1.45063969121999,2.0706586523974,0.0383907068057921,0.0672113277671835
"b3276",0.754456777226519,3.38633755942105,2.2766661480069,1.48741068706345,0.136906376012482,0.192110559888483
"b3277",0.171180821900911,1.75632216357639,4.0804728567969,0.430421234306425,0.666889251656716,0.730742003556398
"b3278",216.19512892054,3.21924542479259,1.48273661253081,2.17115123319024,NA,NA
"b3279",647.512835188127,0.378862690530315,0.26055390042322,1.45406647114061,0.145927878212901,0.202569373110256
"b3280",125.21436043184,1.27379784133572,0.308853343115009,4.12428056788556,3.71895345791389e-05,0.000389530677913683
"b3281",1895.51649520986,1.00042413606764,0.279350999991025,3.58124415555979,0.000341961900263711,0.00222902688199419
"b3282",662.145122879107,0.746421607003282,0.265029071237204,2.81637634512641,0.00485687355378873,0.0144083868892146
"b3283",655.75697358513,0.645201189478522,0.277152284297976,2.32796634208811,0.0199138909636722,0.0401384951196855
"b3284",1536.33962556314,1.00123957612891,0.336206067010879,2.97805326664885,0.00290085565694311,0.0100867436097459
"b4473",694.940776985052,-0.00960894418759243,0.191971056087805,-0.0500541299475761,0.960079252885285,0.970321919167845
"b3287",1757.1747279573,0.729486718221746,0.298288784653819,2.44557206221601,0.0144622544012433,0.0315358519245526
"b3288",1410.25914606398,1.04516659586988,0.269646049410792,3.87606863943931,0.000106157749108776,0.000921384889386866
"b3289",1030.69384281986,0.506879971393559,0.276252171597595,1.83484520126021,0.0665286290412527,0.1050024233998
"b3290",1490.56799859755,0.542071600052633,0.230424473770043,2.35249143106909,0.0186481194268906,0.0381679338064745
"b3291",1053.59690298723,0.238947579117248,0.244465293802245,0.97742945593962,0.328356586163725,0.404328170657412
"b4550",132.405090529331,-0.376569182573398,0.284267514204328,-1.32470002289014,0.185270665583,0.249068383292775
"b4846",0,NA,NA,NA,NA,NA
"b3292",247.067563786957,0.0198791437535736,0.243377764559294,0.0816801969956891,0.934901026239769,0.950055560157362
"b3293",177.815088210394,0.363761001481398,0.224546397285049,1.61998146431904,0.105236258657769,0.155018027179706
"b3294",3638.60901494891,1.46576519323704,0.344610300885674,4.25339924392832,2.10549697267902e-05,0.000241955780266727
"b3295",49124.7929445025,1.8597010951552,0.314153662800358,5.91971800862633,3.22494089535455e-09,1.78544455024629e-07
"b3296",45250.7372908705,1.56072789630077,0.337362569504536,4.626262772995,3.7232287178086e-06,5.9446157393326e-05
"b3297",12130.3658600877,1.69758748684292,0.328217513692849,5.17214169269331,2.31425982359744e-07,5.94318652288909e-06
"b3298",19223.4033942686,1.50269725558059,0.378863741194597,3.96632639175876,7.29888953588392e-05,0.000683633084729516
"b3299",10457.5137227394,1.1342180670812,0.36090495276964,3.14270574115716,0.00167394027021788,0.00703748261532428
"b3300",34259.4825312158,1.39783628599889,0.328811401142317,4.25117949421064,2.12647655364833e-05,0.000243034036144847
"b3301",21009.3459439082,1.83397117376625,0.348024083695418,5.26966741580822,1.36671166802671e-07,4.0743299585999e-06
"b3302",2113.69001063596,1.59635747856837,0.304527570097243,5.24207866650173,1.58777645887794e-07,4.5124606961311e-06
"b3303",16240.5917465031,1.95004745477483,0.262887401434963,7.41780490099776,1.19077330781486e-13,2.20707243965858e-11
"b3304",12690.0431283009,1.73510190160106,0.310192278759356,5.59363343452894,2.22366181577007e-08,8.9356847301031e-07
"b3305",11831.7742011566,1.74718124036228,0.317612562264632,5.50098279458652,3.77680068282409e-08,1.38797425093785e-06
"b3306",24607.7528345006,1.07336760375882,0.329711733750294,3.25547286882951,0.0011320371181568,0.00530315849967299
"b3307",8835.30527364625,1.22328327348,0.360235041162545,3.39579200716354,0.000684303379478507,0.00369263962875554
"b3308",13361.2600047634,1.6543307976232,0.340449764029494,4.85925082761955,1.17830775091493e-06,2.40340954169873e-05
"b3309",12459.4519213055,1.70804695172257,0.308373063829091,5.53889801694616,3.04380818399025e-08,1.16898687282436e-06
"b3310",16883.3121500946,1.44557708441797,0.2993513608607,4.82903127703052,1.37198859624903e-06,2.70777193787483e-05
"b3311",1603.18882701922,0.743026158776991,0.365693639296805,2.03182685978832,0.0421711870089321,0.072120083627509
"b3312",6591.93988060796,1.46604013425671,0.37514825276001,3.90789540793774,9.31035923361786e-05,0.000832076759180565
"b3313",20433.5950914735,2.04451897563405,0.296651406624005,6.89199150916351,5.50166583472474e-12,6.17200038248199e-10
"b3314",20764.9447628873,1.65173662555791,0.340735325958583,4.84756495649847,1.24986114734182e-06,2.5251933986342e-05
"b3315",17869.2177627989,2.06221154666616,0.310002168921816,6.65224876922157,2.88648268090753e-11,2.79660810652473e-09
"b3316",11490.8093661865,1.48966906929989,0.334267683272956,4.4565153732898,8.33026298022966e-06,0.00011455455188619
"b3317",24793.7558718948,1.56454052263644,0.332848511283503,4.70045822528511,2.59578355974252e-06,4.53517430950097e-05
"b3318",18268.9302358831,1.42606376128404,0.338151699493546,4.21723079736068,2.47320805974948e-05,0.000278252536178095
"b3319",24958.0744973229,1.70943946797583,0.332568857822752,5.14010686137937,2.74582262495761e-07,6.68882391439673e-06
"b3320",39843.5105193486,1.47744500780434,0.328507964718412,4.49744044735952,6.87764164219793e-06,9.7406599072059e-05
"b3321",6864.14778683696,1.33362640962488,0.313171454998146,4.2584545568905,2.05845053235238e-05,0.000238455832049407
"b3322",164.998468544071,-0.542515756355312,0.282551708288754,-1.92005831301111,0.0548505341214608,0.0893837259020594
"b3323",538.032254109501,-0.645248604138813,0.296274233880531,-2.17787620505333,0.0294152544752104,0.0543080250445309
"b3324",271.065536015198,-0.719579986620646,0.299827915382565,-2.39997661892989,0.0163961190947405,0.0347053901196021
"b3325",852.879721906018,-0.196444983585299,0.281945238928296,-0.696748717346698,0.485960064760811,0.569133998921796
"b3326",430.437485667739,-0.52429127177758,0.282146826862506,-1.85822140056558,0.063137580168661,0.100618880096823
"b3327",374.330552089762,-0.50114015350058,0.304883605649978,-1.64370974435377,0.100236172188586,0.148628452883459
"b3328",113.543303990443,-0.387341147035733,0.306640127738889,-1.26317827315009,0.206525119181567,0.273506238916129
"b3329",114.887389910399,-0.418889333342643,0.29442664188023,-1.42272903928661,0.154814719028906,0.213239142882141
"b3330",65.0606320338528,-0.651900368963205,0.38388964019211,-1.69814524986133,0.0894803509884196,0.135267636972919
"b3331",151.741076845869,-0.468262764566063,0.261944747323931,-1.7876394520215,0.0738341961106271,0.114623152956884
"b3332",281.878447621775,-0.594294207359793,0.309736490887065,-1.9187090473511,0.0550211658778374,0.0895932888224678
"b3333",394.207889104773,-0.642349564288162,0.235708094412825,-2.7251909438593,0.00642643096868642,0.0174052574456863
"b3334",180.451904296199,-0.647409195664011,0.338743865542257,-1.91120566752595,0.0559781558422122,0.0908393141817094
"b3335",311.615368229628,-0.394788175315856,0.280277630279665,-1.40856112891325,0.158964979586503,0.218391140179588
"b3336",1413.28507524097,-0.187919647654651,0.293975289717221,-0.639236201911437,0.522669284596997,0.603177899360313
"b3337",124.431973618861,0.114645212691913,0.288953283304259,0.396760373790925,0.691544174490896,0.753014767778976
"b3338",1023.62982760501,-0.529285189928159,0.253594742585797,-2.08712997963311,0.0368763867430714,0.0650948392073348
"b3339",18457.9336974724,1.54709995000708,0.334847090777647,4.62031772894935,3.83152824373802e-06,6.07204643236253e-05
"b3340",54686.5824944155,1.5676887493604,0.349084626330451,4.49085588740993,7.09375379891106e-06,9.98041994876497e-05
"b3341",9729.19599486582,1.2998863873429,0.338246637521348,3.84301347936048,0.000121532791068078,0.00102796485778416
"b3342",5591.9949431812,1.38166388885932,0.320339151959324,4.31312838411573,1.60960585290322e-05,0.00019438384563531
"b3343",140.923258429048,-0.107261745496705,0.276975662298573,-0.387260543423052,0.698563332769617,0.759881471701168
"b3344",217.130423518616,0.687559991994223,0.223226911049826,3.08009454935635,0.00206934891262117,0.00809537191758495
"b3345",460.129243817821,0.894895829672659,0.285924807111247,3.12982926775037,0.00174907928431822,0.00724618560646118
"b3346",1013.67806672239,0.712014722299726,0.287392549118846,2.47749889300465,0.013230681922961,0.0294683370102313
"b3347",4984.44561060432,0.696076386866585,0.354623752025084,1.96285889732887,0.0496625718880414,0.0825343446324242
"b3348",149.289856514949,-0.0514159769397355,0.249619771408041,-0.2059771814136,0.836808735706806,0.87391367964677
"b3349",6461.67016350515,1.24195338813639,0.310414792097683,4.00094782772326,6.30892680207367e-05,0.000606090481281671
"b4551",243.418904607439,0.27221061719894,0.249316136241775,1.09182911825235,0.274908217791303,0.3483750690976
"b3350",1326.08858110218,0.0557761634004306,0.18898674068711,0.295132680724806,0.767892525411962,0.817992042746476
"b3351",428.600942811111,0.418946276314669,0.235592799137457,1.77826435208758,0.0753604482006132,0.116737496613087
"b3352",1284.20120336574,0.416134479545173,0.199508894297226,2.08579412467307,0.0369972758597681,0.0652541940381428
"b3353",352.188396037803,-0.0188071826387793,0.212223598597689,-0.0886196575830943,0.929384185058719,0.945576320025136
"b3354",69.7652442442847,0.202242431052911,0.2849046266241,0.709860115117568,0.477790885980521,0.560799159398392
"b3355",538.662328048325,-0.0430789895869809,0.19489301457207,-0.221039166958191,0.825061936314026,0.865249454983196
"b3356",931.629989750258,0.810754914753714,0.255374136627105,3.17477300349163,0.00149953757471823,0.00652965135957487
"b4841",129.243252429206,-0.0743599593054895,0.280955138303593,-0.264668444060055,0.791264888801947,0.837220705128494
"b3357",1330.32066899585,0.506039744538335,0.341306835133193,1.48265341460524,0.138166517717549,0.193751271391418
"b3358",867.123638846775,-0.0950450663896577,0.226221371660381,-0.420141853495371,0.674381829210091,0.737151214851953
"b3359",3209.23750214133,1.24391970192909,0.343205857237324,3.62441279977611,0.000289618713102105,0.00201082178168448
"b4820",0.111217233070367,-0.167231188066102,4.0804728567969,-0.0409832864805223,0.967309220123485,0.972327093936906
"b3360",280.448981092002,-0.142653763742351,0.217883489794735,-0.654724981120612,0.51264483837021,0.593698708495573
"b3361",289.032066909332,-0.858905241039949,0.238301564855919,-3.60427864399152,0.000313021095881509,0.00210476938611121
"b3362",29.7122640526219,-1.36017415588387,0.431105163847336,-3.15508667014145,0.00160450433616926,0.00686058373629847
"b3363",587.681472670203,0.00740044115210965,0.21142377128537,0.0350028812139619,0.972077443406093,0.976429345249806
"b3364",826.254226942696,-0.465369011372701,0.192256671125007,-2.42056105855548,0.015496576570669,0.033280557138923
"b3365",825.404357024442,-0.527516335677244,0.256136220579823,-2.05951479444449,0.039444949244792,0.0685367626427434
"b3366",90.9628306904091,-0.423438523386783,0.292090299731988,-1.44968362104225,0.14714676525227,0.204128428334015
"b3367",216.837733112975,-0.899863863104943,0.284876435347505,-3.15878658762087,0.0015842745694891,0.00679452966773845
"b3368",817.279731458704,0.103047621498834,0.20664721610364,0.498664455499617,0.61801578904983,0.689325303170965
"b3369",56.7810509145028,-1.12089835721919,0.355487099704344,-3.15313370907532,0.00161527802045614,0.00689282302422877
"b3370",452.433806109935,-0.810403387477762,0.339899090351388,-2.38424700295599,0.0171141111130526,0.0358337208619563
"b3371",297.612183540875,-0.942116081278524,0.347320969213249,-2.7125228960768,0.00667731682821569,0.0179366109884584
"b4474",231.688135118451,-0.836289413662551,0.286963449850256,-2.91427153562221,0.00356519656540283,0.0116668937199412
"b3374",249.910744144756,-0.646185904655921,0.259015680964603,-2.49477522847054,0.0126036939954521,0.0284631068438774
"b3375",415.286036982315,-0.245194971760003,0.209249524220938,-1.17178269662928,0.241284311458718,0.311601035973498
"b3376",324.726383514013,-0.448302841281763,0.328870994790462,-1.36315712964409,0.172832994986462,0.234570855659754
"b3377",310.813933542309,-1.02487250897775,0.318001923465624,-3.22285003124688,0.00126921985987796,0.00576217706353539
"b3378",69.6514199405417,-0.907087520776207,0.332947130230945,-2.7244190996541,0.0064414709236858,0.0174238518703506
"b3379",204.337836438645,-1.055614442718,0.310696137403914,-3.3975782626022,0.000679851386441133,0.00367792698020121
"b3380",379.905244552115,-0.937217973532518,0.311588862914258,-3.00786736973464,0.00263087928807931,0.00952883466871885
"b3381",270.187710612125,-0.861237117662624,0.37897889848526,-2.27251997698262,0.0230551228059588,0.0450430744829524
"b3382",118.20587026004,-0.466994448523879,0.302474951642567,-1.5439111436762,0.122609860094924,0.175692717171315
"b3383",331.718340290348,-0.115647879990363,0.268618367476142,-0.430528563913765,0.666811193131421,0.730742003556398
"b3384",2170.73082468244,0.769069681619136,0.318652205119938,2.41350811091882,0.0157997762221503,0.0337616270852264
"b3385",590.20951250699,0.597857951870388,0.264679697577956,2.25879792572417,0.0238959576255703,0.0463249055742638
"b3386",403.630858009823,0.286925329581817,0.215633976057988,1.33061280428581,0.183316447163455,0.247113811714176
"b3387",788.755632327435,0.602813036752069,0.236867589063623,2.54493676882975,0.0109297527896501,0.0256572335585234
"b3388",3410.66388811955,1.13241323882686,0.259767999405797,4.35932540350306,1.30463995062051e-05,0.000161208119115804
"b3389",6030.70804499642,1.23360717916632,0.255177253796403,4.83431481769361,1.33605008595095e-06,2.66632003734605e-05
"b3390",4220.8067517,1.33267316513114,0.272043367830002,4.89875263551333,9.64469730209414e-07,2.02538643343977e-05
"b3391",468.925270196249,-0.761793887379461,0.30761864003142,-2.47642303893435,0.0132706232355185,0.0295176596419236
"b3392",64.4372854141704,-0.641976962688405,0.484013026618959,-1.32636298484132,0.184719493290951,0.248488229693697
"b3393",74.7060004021019,-0.948502304115595,0.360996980379559,-2.62745218289173,0.00860269316394722,0.0215561027683451
"b3394",104.471674360648,-0.887559686787336,0.37301857447915,-2.3793980984101,0.0173409368367264,0.0361665429231725
"b3395",181.587297959509,-0.835405005043553,0.253483309066191,-3.29570024993404,0.000981767063057461,0.00479412713609846
"b3396",2361.5702343993,0.585590332960923,0.215621094988608,2.71583043853785,0.00661097671152321,0.0177696051205696
"b3397",1581.1027211396,0.644668241474006,0.287739973831093,2.24045422987504,0.0250614490250854,0.0479125976272577
"b3398",1096.86846485373,-0.208504278817424,0.183364833144009,-1.13710069287752,0.25549619432482,0.326884836856754
"b3399",498.575832841275,0.147339413518161,0.215249482635517,0.684505308510549,0.493656138409458,0.576563320010828
"b3400",335.131813169011,0.258582335387207,0.250039240758261,1.03416701555739,0.301058091250179,0.376256418352247
"b3401",837.540649145207,0.195949412646492,0.269777331254382,0.726337575271379,0.467631849651238,0.551605314326972
"b3402",1007.07531072247,-0.447670256259738,0.240702587691226,-1.85984812441656,0.0629070164737509,0.10028893464009
"b3403",2440.20590535679,1.086412374841,0.238873733086484,4.54806127406091,5.41423734196986e-06,7.9864684390372e-05
"b3404",916.857313386337,0.11972536518117,0.201561979154661,0.593987842763259,0.5525202442585,0.630627523768136
"b3405",441.778166209817,0.16940030436282,0.272402043123375,0.621876041825781,0.53402337994161,0.613457738801154
"b4842",47.5916067068079,0.252170059928036,0.376044896021393,0.670584982261509,0.502484952137197,0.583935441420135
"b3406",291.152992083367,-0.464006975773526,0.219676615574881,-2.11222744195711,0.0346669458431848,0.0619644403058687
"b3407",2135.9905784526,0.533225684139787,0.232850507796356,2.28999150221365,0.0220218092645228,0.0434826182930342
"b3408",98.634893055828,-0.759245875979119,0.289876798884539,-2.6192019468296,0.00881357542571436,0.0219336088965676
"b3409",718.308611482276,-0.603539477244682,0.254102309274844,-2.3751829684943,0.0175402530635282,0.0364751701511321
"b3410",55.2646065272189,-0.305374309455618,0.314532430942946,-0.970883379307271,0.331606355680842,0.407858596153327
"b3411",305.564812906957,-0.924816007927566,0.289193451645714,-3.19791476143291,0.00138425190075542,0.00613416408827478
"b3412",643.829579121403,0.360650696806924,0.198341998530278,1.81832743180648,0.0690141024793973,0.108407288063222
"b3413",537.182815718786,0.412467535882818,0.207462786081945,1.98815191713418,0.0467948909479702,0.0786309105680713
"b3414",1072.81899465312,0.502388775885975,0.291727737747261,1.72211521525327,0.0850486493944189,0.129532830428156
"b3415",1202.09572994491,0.870754241349505,0.206149958202075,4.22388754741325,2.40123897297552e-05,0.000271524714636463
"b3416",2808.69088296326,0.485598101545649,0.223943495084426,2.16839565428136,0.0301285960663736,0.0554569106351256
"b3417",3780.54797801481,0.382692622999038,0.271043085605604,1.41192542190837,0.157971921478173,0.21730697039737
"b3418",2571.43015006855,0.786716040945415,0.22303477597833,3.52732455059767,0.000419781865538679,0.0025718181065119
"b4475",353.532755774615,-0.0703134393063053,0.260070586192556,-0.270362905454619,0.786881074931913,0.834238752159847
"b3421",565.696777470854,-0.493570985047378,0.254482197847822,-1.93951085467491,0.0524391640895016,0.0860462496203022
"b3422",390.769556122207,-0.796267463499741,0.310176134223478,-2.56714613293246,0.0102539389175979,0.0244340646203019
"b3423",481.273554667427,0.353777363842148,0.226150792871945,1.56434279689866,0.11773708664827,0.170371079559258
"b3424",1489.14393662315,0.863408398045824,0.239376231550201,3.60690947657748,0.000309865701494514,0.00210009139184597
"b3425",472.408920056046,0.304747614309876,0.261832353603635,1.16390358225633,0.244463087715116,0.314657651850706
"b3426",1164.70428390698,-0.795962107017273,0.298184473127374,-2.66936134758856,0.00759956425520783,0.0197301719975341
"b3427",82.5796829372745,-0.594798617519881,0.42573735277893,-1.39710225949739,0.162382822460309,0.222187100373012
"b3428",3756.25319699161,0.662548386327747,0.275344267492504,2.40625451316426,0.0161170319256752,0.0342507014452409
"b3429",2472.6384469565,0.826707280429161,0.262439296128247,3.15008953546793,0.00163220432574321,0.0069184445734624
"b3430",2430.36515982958,0.697064743870383,0.284648356604048,2.44886270269256,0.0143308063220952,0.0312972476183872
"b3431",1896.39676301285,0.649010733265894,0.23485419361927,2.76346239879381,0.00571916814432564,0.0160823310021505
"b3432",3648.04681192217,0.737870971392838,0.263099834830924,2.80452844779251,0.00503902406867915,0.0147739749688991
"b4788",100.349865290568,0.727717462321779,0.357694823020504,2.03446462036177,0.0419047722538271,0.071858424826253
"b4789",0.43013575383387,-1.7987465442995,2.68289304949582,-0.670450335184821,0.502570756408744,0.583935441420135
"b3433",13944.1087494643,1.73351326833166,0.282540905087037,6.13544176124746,8.49228730300128e-10,5.56963396502992e-08
"b3434",353.56635440036,-0.113468510373711,0.209760268012906,-0.540943770946793,0.588546339926972,0.664276687081992
"b4476",514.901553936997,0.315382853691254,0.229173217447168,1.37617675051388,0.168766918248017,0.229637207944876
"b3437",288.186560802798,0.367666479434966,0.248142301003361,1.48167594943833,0.138426539466943,0.193988276708605
"b3438",732.100520875068,0.115829477827677,0.188602069031675,0.614147439751702,0.539117901994859,0.617977847863426
"b3439",482.649872313551,0.0753609205210241,0.191430836279377,0.393671792829871,0.693823369205518,0.75530363200284
"b3440",795.692978113644,0.174461004770904,0.213365599174875,0.817662291604538,0.413550047854644,0.4949608801199
"b4451",56.5361895388117,-1.32747346115301,0.350945215508602,-3.78256606014472,0.000155219880424876,0.00123451931017023
"b3441",175.101204911552,-0.616444938311665,0.247221512585627,-2.49349230115302,0.0126493327437742,0.0285463766472787
"b3442",72.1532350335137,-1.56940356035067,0.344689890184576,-4.5530884573095,5.28640315744352e-06,7.82577162695444e-05
"b3443",6.71574205672678,-0.857238365151641,0.830014311034478,-1.03279949966553,0.301697737945979,0.37694532733403
"b3444",0,NA,NA,NA,NA,NA
"b3445",0,NA,NA,NA,NA,NA
"b4612",82.0721370289434,-0.771750239154032,0.369567122410295,-2.08825458855951,0.0367748754635071,0.0649694546626318
"b3446",87.8330465282224,-1.3711657592505,0.356326522568536,-3.84805977777523,0.00011905700595613,0.00100992555723379
"b3447",963.389022530997,-0.314114813885158,0.198547884036486,-1.58206074776115,0.113635703253317,0.165503588305053
"b3448",141.908139661071,-1.02172237096723,0.286111939625792,-3.57105814005368,0.000355541954622517,0.00228448536415336
